,chocolate_color,bake_time,sugar,flour,margerine,chocolate,vanilla_flavour,almonds,density,brown_sugar,weight,cinnamon,taste
277,0,14.364,107.333,129.518,122.929,108.14,0.851,14.747,0.745,54.264,6.18,1.594,7
278,0,14.364,121.333,114.458,109.356,108.14,0.694,18.433,0.652,37.209,6.601,2.754,6
279,0,13.091,109.333,121.687,107.515,103.322,0.503,11.406,0.595,37.209,7.107,5.507,6
280,0,12.727,112.667,118.072,101.534,105.15,0.312,9.217,0.573,46.512,8.624,5.072,6
281,0,12.545,109.333,116.867,102.761,105.482,0.642,11.06,0.555,32.558,6.264,5.217,7
282,0,13.818,114.667,130.723,119.939,106.811,0.677,18.664,0.702,27.132,7.528,2.319,7
283,0,13.636,108.667,114.458,101.84,101.993,0.278,8.525,0.554,33.333,7.022,6.232,7
284,0,14.182,117.333,116.867,115.031,116.445,0.729,20.853,0.698,18.605,7.949,2.029,5
285,1,16.545,124.0,130.12,101.994,159.801,0.243,3.687,0.678,22.481,12.416,2.029,5
286,0,14.182,108.0,122.892,100.613,104.651,0.347,7.834,0.59,37.984,6.264,4.348,5
287,0,12.364,116.0,119.277,102.454,104.485,0.243,7.373,0.554,34.109,7.191,6.812,6
288,1,14.182,133.333,132.53,102.301,117.442,0.035,0.346,0.694,47.287,7.949,3.333,4
289,0,12.727,120.667,112.651,100.92,105.316,0.59,14.977,0.599,33.333,7.022,3.188,5
290,0,17.818,111.333,120.482,100.92,102.824,0.521,10.023,0.587,16.279,6.264,4.783,7
291,0,13.818,110.667,121.084,101.38,107.143,0.868,14.055,0.635,53.488,8.118,3.478,7
292,1,17.455,130.667,129.518,103.528,114.12,0.694,11.982,0.714,27.907,8.287,1.739,5
293,0,12.364,110.667,113.253,111.196,107.309,0.764,16.475,0.661,39.535,7.528,1.884,5
294,0,13.273,128.0,137.952,119.632,111.462,1.389,26.728,0.725,27.907,6.854,1.739,5
295,1,14.909,127.333,115.663,101.534,137.708,0.156,9.447,0.687,30.233,9.888,1.884,5
296,0,14.364,106.0,121.687,111.656,103.156,0.747,12.097,0.608,32.558,6.601,6.377,6
297,0,12.0,107.333,142.771,101.38,123.754,0.139,5.645,0.608,31.008,7.022,2.609,6
298,1,26.0,122.333,140.964,103.528,112.625,0.278,4.263,0.775,26.357,9.888,2.899,6
299,0,15.273,109.333,121.687,101.227,107.807,0.347,16.935,0.614,37.209,7.612,3.478,6
300,0,16.545,110.0,116.867,116.104,103.987,0.503,10.484,0.653,24.031,6.433,3.623,7
301,0,12.545,109.333,120.482,106.748,103.821,0.608,10.023,0.558,42.636,6.18,7.971,7
302,0,12.727,119.333,122.289,106.518,105.316,0.668,24.251,0.639,29.457,7.36,2.609,6
303,0,12.364,105.333,119.277,100.767,104.485,1.267,20.507,0.574,38.76,6.601,4.348,6
304,0,14.909,105.333,126.506,101.227,105.648,0.417,11.866,0.617,30.233,9.466,3.333,6
305,1,18.909,160.0,119.277,102.607,111.462,0.59,16.82,0.71,41.085,7.191,2.029,5
306,1,20.0,137.333,114.458,103.374,115.947,0.486,5.415,0.745,40.31,8.792,2.754,5
307,0,14.545,110.667,125.301,120.552,109.468,0.816,22.12,0.708,13.178,6.685,1.304,6
308,0,14.545,112.667,129.518,100.767,104.651,0.556,17.281,0.594,33.333,7.697,4.493,6
309,1,17.091,121.333,124.096,102.454,111.628,0.312,5.3,0.71,55.814,8.539,1.739,5
310,0,12.182,120.0,125.301,106.748,101.163,0.521,12.327,0.557,33.333,5.758,6.377,7
311,0,13.455,111.333,117.47,102.147,105.482,0.312,21.083,0.656,57.364,7.697,3.188,6
312,1,13.818,138.0,101.205,102.301,109.468,0.122,2.189,0.695,58.14,8.792,2.174,6
313,0,13.818,115.333,118.675,113.037,104.485,0.764,15.438,0.597,20.155,5.758,5.797,7
314,0,11.636,131.667,115.663,105.982,107.309,0.278,13.825,0.639,40.31,7.022,1.594,5
315,0,10.909,112.667,113.253,106.135,102.159,0.486,11.636,0.534,47.287,7.697,8.406,6
316,0,12.727,116.0,113.855,123.926,107.641,0.608,19.585,0.722,41.86,7.697,1.594,5
317,1,13.818,110.0,124.096,101.534,108.97,0.347,7.028,0.656,60.465,8.455,4.493,5
318,0,13.091,125.333,129.518,110.429,107.143,0.312,20.507,0.664,30.233,6.348,1.449,5
319,0,12.182,120.0,128.313,101.227,106.977,1.007,23.502,0.615,40.31,7.36,2.319,5
320,0,10.545,115.333,112.048,102.761,102.99,0.451,12.788,0.534,65.116,6.938,7.246,7
321,1,20.909,108.667,129.518,103.374,113.123,0.174,2.995,0.695,38.76,8.876,5.362,6
322,0,14.545,111.333,122.289,109.663,101.827,0.226,10.023,0.631,21.705,7.191,3.913,7
323,0,11.818,110.667,116.867,101.074,103.821,0.608,10.253,0.534,27.907,8.539,7.101,7
324,0,12.727,109.667,128.916,102.454,117.608,0.486,11.29,0.59,40.31,8.034,5.942,6
325,1,13.455,137.333,100.0,103.221,118.937,0.243,3.111,0.659,55.814,8.455,4.783,6
326,0,12.909,116.667,116.867,108.436,101.495,0.694,11.175,0.579,40.31,5.843,6.087,6
327,0,14.0,117.333,112.048,108.436,108.97,0.799,18.203,0.644,34.884,6.685,2.899,5
328,0,12.545,109.333,125.904,106.058,104.817,0.521,14.286,0.59,48.837,5.927,5.072,7
329,1,15.636,115.333,127.108,102.301,134.385,0.069,1.152,0.625,33.333,9.972,6.522,7
330,0,15.818,108.0,116.867,100.46,102.326,0.833,9.332,0.568,15.504,6.18,4.493,6
331,0,11.455,108.667,115.06,100.767,104.319,0.434,8.641,0.56,45.736,7.528,4.928,6
332,1,13.636,144.0,101.807,102.607,107.475,0.104,1.152,0.654,56.589,8.455,5.072,6
333,0,13.636,111.333,116.265,112.96,104.983,0.625,14.055,0.625,42.636,6.011,4.783,8
334,0,12.182,114.667,119.277,102.454,105.482,0.694,15.668,0.546,45.736,6.854,6.812,7
335,0,11.273,110.333,117.47,100.92,106.312,0.556,13.94,0.575,48.062,7.36,4.348,7
336,0,11.636,112.667,115.663,104.448,110.299,0.434,7.258,0.555,29.457,6.348,5.072,6
337,0,10.182,116.667,110.843,106.135,103.821,0.677,13.594,0.578,35.659,6.517,4.348,6
338,0,13.818,110.0,119.88,100.613,105.648,0.781,11.982,0.578,24.806,8.624,4.058,6
339,0,13.636,113.333,118.675,110.123,105.15,0.799,18.664,0.644,44.186,7.949,3.768,7
340,0,14.364,110.667,125.904,102.147,101.993,0.33,7.258,0.556,27.907,7.865,6.087,6
341,0,13.273,118.0,119.277,112.883,103.821,0.486,12.327,0.592,31.783,8.624,7.101,7
342,0,14.727,107.333,124.096,109.969,107.807,0.851,11.982,0.66,26.357,7.528,2.754,6
343,1,12.727,147.333,102.41,102.454,108.638,0.174,1.267,0.669,62.791,8.624,3.478,6
344,1,20.182,134.0,129.518,102.301,110.133,0.226,4.724,0.731,44.961,7.865,2.319,4
345,1,14.909,127.333,119.88,101.994,110.797,0.451,9.101,0.692,53.488,8.034,1.449,5
346,0,12.364,105.333,119.88,100.767,107.973,0.347,8.756,0.575,46.512,7.022,4.203,7
347,0,14.727,114.667,112.651,109.126,102.824,0.556,15.783,0.603,15.504,6.096,4.493,5
348,0,13.091,113.333,125.301,111.656,105.814,1.024,21.889,0.664,32.558,7.191,2.029,5
349,0,13.273,117.333,118.675,124.233,106.977,0.33,16.129,0.717,26.357,7.697,1.594,5
350,1,18.727,131.333,110.241,103.528,112.957,0.33,5.415,0.756,32.558,8.287,2.029,5
351,0,11.636,117.333,112.651,110.123,105.316,0.816,16.129,0.641,34.109,7.275,2.609,5
352,0,14.0,118.667,116.867,102.761,104.485,0.59,12.558,0.543,36.434,6.854,7.971,7
353,0,12.909,114.0,131.325,111.196,106.645,0.59,21.429,0.662,34.109,7.444,2.174,6
354,0,12.182,103.0,115.06,104.141,105.15,0.156,7.258,0.621,63.566,8.118,3.043,6
355,1,15.455,130.0,114.458,102.147,110.465,0.243,11.406,0.671,42.636,7.697,2.029,6
356,1,25.273,114.0,145.181,103.374,112.458,0.382,4.263,0.722,24.806,8.876,4.928,7
357,0,13.273,112.333,113.253,112.27,106.478,0.92,22.12,0.662,41.085,6.601,3.188,5
358,0,12.0,108.0,114.458,101.84,103.488,0.503,11.406,0.573,45.736,7.107,5.072,6
359,0,13.818,105.333,115.663,109.586,106.312,0.503,24.654,0.676,51.163,8.034,3.043,6
360,0,13.091,118.0,117.47,121.166,105.814,0.92,19.7,0.731,34.884,8.034,1.304,6
361,0,12.727,110.0,116.265,102.301,105.482,0.59,10.829,0.574,24.031,8.455,4.203,6
362,1,14.727,122.667,118.675,101.534,111.794,0.243,4.147,0.706,45.736,8.539,1.449,5
363,1,13.455,136.0,104.819,101.994,109.801,0.469,3.687,0.681,54.264,10.056,2.174,6
364,0,14.545,116.667,115.663,123.006,106.645,1.146,23.502,0.731,26.357,8.876,2.174,5
365,0,10.364,110.0,110.843,100.613,107.309,0.208,10.714,0.547,38.76,6.433,5.072,5
366,1,15.273,136.667,128.916,101.687,115.116,0.226,10.369,0.673,36.434,8.371,2.174,5
367,0,14.545,116.0,113.253,101.687,106.977,0.851,19.931,0.662,43.411,8.961,1.304,5
368,0,13.636,114.667,112.651,123.16,107.807,0.833,17.627,0.715,30.233,7.191,1.449,5
369,0,14.364,118.667,137.349,109.969,103.987,0.816,20.622,0.647,32.558,8.371,3.768,6
370,0,12.727,123.333,116.265,100.767,107.475,0.069,11.982,0.631,40.31,7.528,1.594,4
371,0,12.364,115.333,113.855,104.141,107.143,0.573,12.327,0.638,34.109,7.191,0.58,5
372,0,13.273,126.0,120.482,112.73,105.648,0.521,19.124,0.679,38.76,8.202,1.739,5
373,0,15.455,114.0,123.494,109.356,104.485,0.087,12.788,0.629,31.008,6.685,3.913,5
374,0,16.727,112.333,121.687,100.92,104.153,0.243,8.525,0.581,17.829,6.18,4.928,7
375,1,22.182,126.333,124.096,101.227,113.621,0.087,2.535,0.691,27.132,8.624,2.947,6
376,0,13.818,110.0,125.301,106.902,105.482,0.625,15.899,0.656,60.465,8.118,3.188,6
377,1,12.182,121.333,109.639,101.84,109.967,0.174,2.189,0.662,54.264,9.382,3.043,7
378,0,12.545,118.0,118.072,107.822,104.319,0.122,10.484,0.608,42.636,6.601,4.348,7
379,1,15.636,128.0,123.494,103.067,112.126,0.191,4.608,0.72,55.039,8.371,3.913,6
380,0,14.182,110.0,111.446,120.092,107.143,0.799,22.005,0.722,31.008,7.612,1.449,5
381,1,18.182,121.333,128.313,102.914,112.957,0.087,1.613,0.705,33.333,7.36,3.623,5
382,1,14.909,121.333,117.47,101.994,111.462,0.486,6.912,0.693,56.589,8.118,2.174,6
383,1,13.636,135.0,107.229,115.491,110.631,0.677,8.871,0.735,56.589,7.528,2.029,6
384,0,14.727,114.0,115.663,122.009,109.635,0.799,19.816,0.717,24.806,7.275,1.739,4
385,0,13.273,104.667,122.892,101.687,104.651,0.33,8.986,0.565,28.682,7.612,4.928,6
386,0,12.182,113.333,109.639,101.074,108.472,0.608,13.825,0.624,31.783,7.022,1.014,6
387,0,13.091,113.333,124.699,109.816,106.146,1.007,21.659,0.663,32.558,7.191,2.029,5
388,1,14.727,134.667,101.807,101.84,114.286,0.417,10.714,0.652,48.837,7.697,3.043,5
389,0,14.0,112.0,117.47,118.098,105.814,1.059,26.959,0.689,24.806,6.685,1.739,6
390,0,14.182,108.667,124.699,101.074,104.485,0.556,9.101,0.594,34.884,7.444,3.478,5
391,0,13.636,118.0,133.133,117.408,104.817,0.365,12.097,0.688,30.233,5.59,2.464,5
392,1,15.455,123.333,112.651,101.534,116.113,0.156,3.571,0.683,34.884,10.815,2.174,5
393,0,13.636,118.0,123.494,102.761,106.478,0.417,17.396,0.581,37.209,7.697,4.493,7
394,0,13.455,112.667,114.458,106.135,114.784,0.608,13.94,0.635,33.333,7.275,2.319,6
395,0,13.091,108.667,118.072,114.264,105.316,1.094,19.355,0.652,27.132,7.36,3.043,6
396,0,13.818,108.667,116.867,110.583,110.133,0.764,20.622,0.683,48.062,7.781,2.029,5
397,1,13.818,140.667,104.217,102.914,113.621,0.243,1.728,0.666,51.163,8.202,4.783,6
398,0,14.545,117.333,125.301,100.767,103.987,0.278,19.009,0.588,31.008,7.612,4.783,6
399,0,15.273,106.667,118.675,117.791,107.309,0.781,15.438,0.71,26.357,7.612,1.304,6
400,0,10.727,121.0,104.217,101.074,104.319,0.434,11.06,0.594,60.465,6.096,3.768,6
401,0,15.091,113.333,134.94,117.638,106.146,1.024,19.7,0.716,27.907,7.022,1.304,5
402,0,13.455,108.667,121.687,126.84,106.146,0.538,14.631,0.749,42.636,7.191,1.159,5
403,0,12.727,109.333,118.072,116.258,106.146,0.903,16.475,0.648,37.984,6.011,4.058,5
404,0,14.364,113.333,121.084,101.534,107.475,0.521,16.359,0.59,35.659,7.107,3.913,5
405,1,20.364,115.333,129.518,102.914,109.635,0.087,1.728,0.723,41.86,10.393,3.913,6
406,1,19.091,142.667,133.133,101.687,121.096,0.399,5.3,0.701,48.837,11.067,2.899,5
407,0,12.727,111.333,119.277,116.411,104.817,1.181,21.429,0.666,32.558,7.36,3.188,6
408,0,9.636,117.0,108.434,101.074,104.485,1.181,18.664,0.597,58.14,7.022,3.623,5
409,1,22.182,122.667,131.928,104.141,115.947,0.556,10.599,0.768,37.209,11.152,1.739,5
410,1,18.0,123.333,126.506,101.994,112.625,0.139,1.843,0.692,43.411,7.781,2.174,5
411,1,17.091,135.333,108.434,102.761,109.635,0.156,4.147,0.689,36.434,8.118,2.174,5
412,0,16.182,104.0,127.108,101.38,104.983,0.295,10.599,0.597,23.256,7.865,4.348,6
413,1,20.727,154.0,118.072,103.067,120.432,0.104,6.221,0.707,20.93,13.09,3.188,5
414,0,11.636,116.667,113.855,106.748,107.309,0.486,11.521,0.644,31.783,7.528,1.449,5
415,0,17.818,110.0,121.084,115.491,104.651,0.573,16.014,0.712,28.682,5.843,2.464,5
416,0,12.182,109.333,118.675,101.227,104.983,0.677,14.171,0.593,56.589,8.118,4.203,5
417,1,13.818,134.667,118.072,105.982,109.801,0.33,11.982,0.732,44.961,13.006,3.188,5
418,0,13.636,118.667,121.084,112.27,104.817,0.625,13.71,0.587,21.705,5.843,6.377,8
419,0,14.545,137.333,128.313,120.782,126.412,0.712,20.622,0.718,13.953,7.275,1.884,5
420,0,13.273,102.667,121.687,102.607,104.983,0.729,13.71,0.6,27.132,8.792,3.043,7
421,1,23.818,134.667,129.518,105.675,115.116,0.069,0.922,0.768,41.085,9.382,5.652,6
422,0,11.273,141.0,103.614,109.509,105.482,0.139,8.986,0.639,55.814,6.854,3.188,5
423,0,16.182,122.667,137.349,128.604,105.15,0.694,19.124,0.752,20.155,8.792,2.464,5
424,0,13.636,110.0,114.458,120.859,107.309,0.312,10.138,0.714,34.884,7.36,2.319,5
425,0,12.545,111.333,126.506,116.871,105.316,0.816,21.774,0.687,35.659,7.528,2.174,5
426,0,12.364,113.333,116.867,105.675,102.824,0.365,11.406,0.536,20.155,8.539,7.391,8
427,0,13.636,112.0,119.88,118.405,106.977,1.007,19.24,0.71,51.938,6.348,2.754,5
428,0,11.455,118.667,120.482,105.521,102.824,0.347,8.18,0.569,53.488,6.938,5.652,6
429,0,11.636,114.0,119.88,104.755,103.322,0.503,9.447,0.555,41.085,6.685,6.232,6
430,0,14.182,110.667,118.072,100.92,104.651,0.174,10.253,0.539,18.605,6.18,6.522,6
431,1,16.545,117.333,126.506,101.687,111.628,0.087,0.691,0.672,62.016,8.455,3.913,5
432,0,12.364,118.0,117.47,105.061,105.316,0.365,8.41,0.557,29.457,8.118,5.894,6
433,0,17.818,112.667,120.482,115.184,105.648,0.833,25.576,0.698,24.806,6.601,3.478,6
434,0,16.0,119.333,121.687,100.613,104.153,0.278,10.023,0.567,24.806,5.843,5.362,8
435,1,13.273,125.333,114.458,101.687,111.296,0.295,3.226,0.648,51.938,8.202,3.768,6
436,0,10.727,105.333,123.494,100.613,103.156,0.677,10.945,0.586,65.891,8.118,3.768,6
437,0,10.909,114.0,122.892,100.92,103.322,0.521,14.516,0.535,43.411,6.18,6.377,6
438,1,17.091,110.667,132.53,102.914,112.292,0.417,5.876,0.716,51.938,7.697,1.739,5
439,0,13.818,112.0,115.663,115.644,104.983,0.625,20.507,0.707,58.14,8.034,3.333,7
440,0,13.455,106.667,122.289,101.38,102.99,0.625,10.023,0.594,44.961,6.938,4.058,6
441,1,10.909,144.0,100.0,100.92,105.316,0.26,4.608,0.605,100.0,8.118,6.522,6
442,0,13.091,111.333,121.687,111.503,105.98,0.92,20.046,0.668,27.907,6.685,1.739,5
443,0,12.727,115.333,116.265,110.429,106.645,0.816,18.779,0.618,42.636,6.938,4.493,6
444,0,13.455,116.0,120.482,108.282,106.811,0.069,14.171,0.658,36.434,6.517,1.594,5
445,0,13.273,108.667,120.482,101.227,106.645,0.608,12.212,0.573,23.256,7.36,4.348,6
446,0,13.455,116.0,119.88,100.153,102.99,0.243,6.912,0.554,30.233,5.758,5.507,6
447,0,13.273,118.667,116.867,111.81,104.153,0.486,8.641,0.585,18.605,6.433,6.522,6
448,0,13.091,120.0,110.843,100.92,105.482,0.33,8.986,0.608,38.76,6.938,3.043,4
449,1,14.182,138.333,101.807,101.84,111.462,0.104,0.691,0.669,48.062,6.433,2.174,5
450,0,13.273,105.333,120.482,101.534,102.824,0.451,11.866,0.621,48.062,8.034,3.043,6
451,1,13.273,126.667,104.819,102.301,109.136,0.295,3.226,0.662,47.287,8.539,2.464,5
452,0,12.727,114.0,112.651,113.88,105.316,0.608,13.018,0.62,20.93,6.011,4.251,6
453,0,14.182,108.667,116.867,103.221,103.987,0.642,10.138,0.57,20.93,6.77,5.507,7
454,0,13.273,108.0,124.699,113.037,105.814,0.851,18.433,0.66,32.558,8.034,2.609,6
455,0,13.636,106.0,118.072,102.147,106.312,0.208,12.788,0.585,34.109,7.444,5.217,6
456,0,12.727,112.667,127.108,111.81,106.811,0.885,21.889,0.662,35.659,7.191,2.174,5
457,0,10.364,111.333,121.687,101.074,104.319,0.677,8.295,0.538,39.535,8.539,5.942,7
458,0,15.273,108.667,129.518,100.92,104.485,0.33,10.714,0.556,25.581,5.506,5.942,7
459,0,12.727,110.667,115.663,111.656,107.475,0.799,20.276,0.659,31.008,7.36,2.174,5
460,1,18.182,114.667,133.735,103.374,111.794,0.087,1.267,0.679,33.333,10.899,5.362,8
461,0,15.818,116.667,121.687,110.429,104.651,0.608,17.281,0.67,36.434,7.697,3.768,6
462,0,13.818,106.0,144.578,118.712,105.98,0.399,13.825,0.637,41.86,6.348,6.087,8
463,0,13.636,109.333,123.494,108.282,104.319,0.747,15.553,0.579,30.233,5.927,6.522,6
464,1,14.909,129.333,107.229,103.681,109.635,0.191,5.415,0.693,49.612,7.949,1.594,5
465,1,14.182,138.0,101.205,102.607,114.12,0.069,2.88,0.735,73.643,9.888,2.464,5
466,0,11.455,108.667,114.458,102.607,106.312,1.024,21.083,0.652,72.093,9.213,3.043,6
467,0,13.273,122.0,100.602,103.374,106.478,0.66,15.092,0.637,40.31,6.096,2.174,5
468,0,11.455,104.0,118.072,107.362,105.98,0.434,11.406,0.646,46.512,6.938,1.884,5
469,0,13.455,112.0,120.482,120.399,104.153,0.66,14.747,0.65,47.287,7.612,5.797,6
470,0,12.727,110.667,116.867,116.718,106.811,0.573,18.088,0.689,45.736,6.938,2.174,5
471,1,15.818,183.333,100.0,101.84,112.126,0.035,0.691,0.679,63.566,7.191,4.203,5
472,0,13.636,120.0,117.47,120.015,106.478,0.885,21.083,0.707,21.705,8.202,2.174,6
473,0,14.182,108.667,160.241,100.767,124.086,0.781,12.442,0.615,17.829,6.77,1.739,6
474,1,17.818,115.333,121.687,102.454,111.628,0.174,2.88,0.674,47.287,10.393,5.797,7
475,0,12.545,115.333,118.072,114.417,106.146,0.833,23.733,0.675,79.07,7.781,5.652,6
476,1,13.091,141.667,104.217,101.534,111.13,0.087,1.037,0.675,55.814,8.034,3.913,5
477,0,11.636,113.333,116.265,103.067,107.475,0.503,17.281,0.583,62.791,6.685,6.377,5
478,0,15.636,110.0,116.867,103.221,106.478,0.833,18.318,0.656,41.86,9.213,2.174,6
479,0,14.182,108.667,119.88,103.681,104.485,0.59,14.516,0.61,41.085,6.517,4.348,6
480,1,14.909,114.0,129.518,103.221,113.787,0.417,6.221,0.693,45.736,8.287,3.043,6
481,1,19.273,143.333,125.904,102.607,108.306,0.243,2.88,0.683,33.333,7.949,4.348,5
482,1,12.364,124.667,112.048,101.534,109.967,0.035,1.037,0.668,53.488,7.865,1.739,5
483,0,13.636,123.333,116.867,113.497,107.807,0.486,20.392,0.67,34.884,6.77,2.029,5
484,0,13.091,108.667,122.892,102.454,102.824,0.677,11.29,0.583,41.085,6.517,4.493,8
485,0,12.909,116.667,119.277,100.613,105.316,0.66,13.134,0.556,26.357,6.264,6.087,6
486,0,15.455,118.0,116.867,118.865,103.821,0.208,6.567,0.617,20.93,6.77,7.246,6
487,0,12.545,113.333,128.313,116.258,105.15,1.042,20.392,0.67,31.008,7.444,2.174,6
488,1,17.273,123.333,127.108,101.994,107.143,0.087,1.152,0.648,48.837,9.045,6.522,6
489,0,14.0,123.333,136.747,117.178,105.98,0.92,17.166,0.698,30.233,6.938,1.014,5
490,1,10.182,122.667,114.458,102.147,108.472,0.312,5.069,0.588,77.519,9.382,8.696,8
491,0,12.909,116.0,113.855,100.92,107.475,0.66,23.272,0.608,35.659,7.022,2.754,6
492,0,13.091,105.333,119.277,101.227,104.319,0.833,20.737,0.567,48.837,8.539,6.377,8
493,0,12.0,108.0,115.663,109.509,106.645,0.365,10.023,0.61,33.333,6.685,4.348,6
494,0,14.545,116.0,133.133,124.54,107.807,0.903,26.728,0.781,18.605,8.034,1.014,6
495,1,11.455,170.0,105.422,101.38,127.076,0.104,1.498,0.633,60.465,7.191,2.609,4
496,0,14.909,114.667,122.289,101.534,112.957,0.451,19.7,0.64,28.682,7.36,2.609,5
497,1,13.818,134.667,107.229,102.454,112.292,0.208,2.535,0.683,62.016,8.371,3.188,7
498,0,12.909,107.333,119.277,101.227,105.15,0.521,14.516,0.598,49.612,7.697,4.058,7
499,0,15.818,110.667,119.88,114.724,106.478,0.781,15.553,0.695,34.109,7.191,3.333,6
500,0,12.545,106.667,114.458,104.294,107.309,0.33,13.018,0.628,30.233,7.528,1.739,6
501,0,13.818,114.667,119.277,108.896,104.153,0.469,10.484,0.602,39.535,6.854,5.507,6
502,1,14.364,138.0,100.0,100.92,109.302,0.243,1.728,0.644,51.938,7.107,2.899,7
503,0,12.727,122.667,127.711,111.963,106.811,0.99,20.046,0.651,35.659,7.022,2.464,6
504,0,13.818,114.667,122.892,121.933,103.821,1.024,20.161,0.716,35.659,8.287,1.884,7
505,1,15.273,137.333,106.024,108.282,117.608,0.069,0.576,0.718,50.388,8.961,3.043,7
506,0,17.455,106.0,129.518,100.613,104.983,0.781,14.401,0.614,28.682,7.444,3.623,7
507,0,12.545,114.0,118.072,111.503,133.721,1.024,16.59,0.668,29.457,6.517,1.884,5
508,0,14.182,109.333,121.084,107.515,107.475,0.625,20.392,0.647,27.907,7.36,3.333,5
509,0,11.273,106.667,116.265,101.687,103.488,0.521,11.175,0.535,48.837,6.264,7.101,6
510,0,12.909,120.0,115.663,107.055,105.482,0.556,12.212,0.569,26.357,7.36,6.232,7
511,0,13.636,107.333,129.518,109.202,104.485,0.833,19.124,0.617,37.209,5.421,5.072,6
512,0,13.455,113.333,121.687,111.35,105.98,0.469,13.479,0.61,23.256,6.264,4.928,6
513,0,14.0,116.667,115.06,101.534,103.488,0.417,13.825,0.558,38.76,6.011,5.942,7
514,0,11.091,102.667,119.88,100.613,104.817,0.382,14.401,0.587,41.085,6.938,2.609,5
515,0,14.182,133.333,116.265,107.975,103.821,0.677,12.903,0.573,34.884,7.612,7.246,7
516,0,12.727,118.0,112.651,102.301,106.977,0.781,19.009,0.617,34.109,7.36,2.174,5
517,1,18.909,138.667,123.494,103.988,112.292,0.347,6.106,0.727,50.388,9.129,5.072,7
518,1,14.909,131.333,112.651,102.454,110.299,0.104,2.535,0.679,43.411,7.781,2.464,5
519,0,14.182,113.333,132.53,124.693,105.98,0.92,22.35,0.729,27.907,7.275,2.174,6
520,1,16.0,121.333,126.506,103.374,113.289,0.174,4.263,0.7,62.791,8.287,3.623,6
521,0,12.909,108.0,121.084,105.061,105.15,0.451,15.438,0.575,20.155,7.612,5.507,6
522,0,15.455,114.667,116.265,112.117,104.485,0.33,12.212,0.631,18.605,7.022,5.362,6
523,0,11.636,114.0,112.651,103.067,102.658,0.191,13.134,0.544,51.938,9.803,8.696,7
524,0,14.0,100.667,118.072,108.589,103.821,0.399,14.747,0.614,20.93,6.433,4.203,6
525,1,16.909,129.333,105.422,102.914,113.621,0.33,4.954,0.702,48.062,10.393,3.768,7
526,1,14.364,118.0,114.458,102.147,109.635,0.469,4.839,0.667,55.039,7.697,2.899,4
527,0,12.727,110.667,129.518,107.975,107.309,0.417,13.134,0.637,22.481,11.404,3.623,6
528,0,14.182,110.0,122.892,121.012,108.14,0.938,21.659,0.708,28.682,6.854,1.449,6
529,0,13.455,114.667,113.253,108.589,108.472,0.694,21.198,0.721,35.659,7.444,1.739,5
530,1,16.364,142.333,112.048,102.761,111.13,0.156,3.687,0.697,45.736,8.539,2.029,5
531,0,15.273,127.333,129.518,109.816,105.648,0.486,16.475,0.656,37.984,5.927,2.899,5
532,1,16.182,142.333,109.036,101.84,113.289,0.156,5.3,0.687,39.535,9.635,2.174,5
533,0,14.0,112.0,119.277,121.242,110.797,0.486,11.636,0.71,18.605,6.685,1.739,6
534,0,12.0,110.667,124.699,101.074,104.485,0.712,12.903,0.559,24.806,8.539,5.435,6
535,0,12.364,108.667,122.892,109.509,104.485,1.094,27.535,0.654,26.357,6.18,1.884,6
536,0,12.909,105.333,120.482,101.227,103.322,0.486,14.631,0.577,47.287,8.539,5.072,7
537,0,14.909,108.667,121.084,100.92,105.316,0.104,11.521,0.583,26.357,6.938,4.783,4
538,0,13.455,112.0,128.916,108.589,106.645,0.938,20.276,0.668,37.984,6.938,2.029,6
539,0,19.273,110.0,116.265,120.706,103.987,0.764,18.433,0.725,0.0,6.77,2.464,6
540,0,12.909,114.0,131.325,111.196,106.645,0.59,21.429,0.662,34.109,7.444,2.174,6
541,0,14.182,114.0,124.096,119.939,105.98,1.128,25.922,0.704,27.907,8.118,2.319,6
